book_id,country_code,authors,isbn13
9629,US,"[{'author_id': '1630', 'role': ''}]",9781877741098
18637,US,"[{'author_id': '5807106', 'role': ''}]",9780553292244
18630,US,"[{'author_id': '5807106', 'role': ''}]",9780061053566
18639,US,"[{'author_id': '11214', 'role': ''}]",9780684843124
43268,US,"[{'author_id': '24361', 'role': ''}]",9780679762096
16809,US,"[{'author_id': '10229', 'role': ''}]",9780816638635
16802,US,"[{'author_id': '9876', 'role': ''}, {'author_id': '10225', 'role': 'Editor'}]",9780385023511
16803,US,"[{'author_id': '9876', 'role': ''}, {'author_id': '10227', 'role': 'Editor'}]",9780872206786
39763,US,"[{'author_id': '875661', 'role': ''}, {'author_id': '3305603', 'role': 'Translator'}]",9780226731513
9620,US,"[{'author_id': '1630', 'role': ''}]",9780061131547
35963,US,"[{'author_id': '5246', 'role': ''}]",9780007170401
15600,US,"[{'author_id': '9646', 'role': ''}]",9780385335546
15606,US,"[{'author_id': '3371', 'role': 'Editor'}, {'author_id': '3856576', 'role': ''}, {'author_id': '2285', 'role': ''}, {'author_id': '12851', 'role': ''}, {'author_id': '526670', 'role': ''}]",9781932416770
21016,US,"[{'author_id': '11745', 'role': ''}]",9780439368513
14051,US,"[{'author_id': '8716', 'role': ''}]",9780373240272
14055,US,"[{'author_id': '8719', 'role': ''}]",9780747562115
14054,US,"[{'author_id': '8719', 'role': ''}]",9780747573647
15977,US,"[{'author_id': '3524', 'role': ''}]",9780151015313
15975,US,"[{'author_id': '3524', 'role': ''}, {'author_id': '9855', 'role': 'Translator'}]",9782253152859
15974,US,"[{'author_id': '3524', 'role': ''}]",9780452269866
15973,US,"[{'author_id': '3524', 'role': ''}]",9780060934903
15972,US,"[{'author_id': '3524', 'role': ''}]",9780061236822
15971,US,"[{'author_id': '3524', 'role': ''}]",9780880014403
1234,US,"[{'author_id': '816', 'role': ''}]",9780140285970
14905,US,"[{'author_id': '1265', 'role': ''}]",9780140259445
30107,US,"[{'author_id': '159', 'role': ''}, {'author_id': '15543', 'role': ''}, {'author_id': '30055', 'role': ''}]",9781590170786
30106,US,"[{'author_id': '15543', 'role': ''}]",9780679722564
30104,US,"[{'author_id': '15543', 'role': ''}]",9780140286373
6613,US,"[{'author_id': '4415', 'role': ''}]",9780802138255
6611,US,"[{'author_id': '4414', 'role': ''}, {'author_id': '75749', 'role': ''}]",9780307345974
6615,US,"[{'author_id': '4415', 'role': ''}]",9780786893966
6614,US,"[{'author_id': '4415', 'role': ''}]",9780786887071
6619,US,"[{'author_id': '4419', 'role': ''}, {'author_id': '4417', 'role': ''}, {'author_id': '3852801', 'role': ''}]",9780671631987
6618,US,"[{'author_id': '4416', 'role': ''}]",9781402718618
11525,US,"[{'author_id': '350', 'role': ''}]",9780761104841
18412,US,"[{'author_id': '11087', 'role': ''}]",9780618219063
16920,US,"[{'author_id': '10275', 'role': ''}]",9780727859624
21282,US,"[{'author_id': '12433', 'role': ''}]",9780743470568
21283,US,"[{'author_id': '12433', 'role': ''}]",9780743499484
21284,US,"[{'author_id': '12433', 'role': ''}]",9780810954809
18098,US,"[{'author_id': '7963', 'role': ''}]",9780742632592
43440,US,"[{'author_id': '24425', 'role': ''}]",9780141180946
17982,US,"[{'author_id': '5600', 'role': ''}]",9780006499268
17983,US,"[{'author_id': '5600', 'role': ''}, {'author_id': '5602', 'role': 'Read by'}]",9780786178186
28674,US,"[{'author_id': '8591', 'role': ''}]",9780007102228
28670,US,"[{'author_id': '8591', 'role': ''}]",9780061054679
28671,US,"[{'author_id': '8591', 'role': ''}]",9781592220243
19382,US,"[{'author_id': '5754446', 'role': ''}, {'author_id': '11623', 'role': 'Translator'}]",9780192807267
4435,US,"[{'author_id': '3058', 'role': ''}]",9781843541851
4436,US,"[{'author_id': '3058', 'role': ''}]",9781843544852
5413,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '540202', 'role': 'Photographer'}]",9780385516488
17780,US,"[{'author_id': '1641', 'role': ''}]",9780141001821
18964,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '9533', 'role': 'Editor'}]",9780395710418
40364,US,"[{'author_id': '1858', 'role': ''}]",9780553574012
40360,US,"[{'author_id': '2384', 'role': ''}, {'author_id': '2553249', 'role': 'Narrator'}]",9780061126529
40361,US,"[{'author_id': '4764', 'role': ''}]",9781857988376
32899,US,"[{'author_id': '8167', 'role': ''}, {'author_id': '3863662', 'role': 'Designed by'}]",9780684825106
19797,US,"[{'author_id': '695', 'role': ''}]",9780061176104
19795,US,"[{'author_id': '11784', 'role': ''}]",9781561709335
19794,US,"[{'author_id': '11783', 'role': ''}]",9780374146351
4314,US,"[{'author_id': '2976', 'role': ''}]",9782226126269
4315,US,"[{'author_id': '4086021', 'role': ''}, {'author_id': '2729046', 'role': ''}, {'author_id': '521149', 'role': 'Translator'}]",9789774248443
44450,US,"[{'author_id': '24956', 'role': ''}, {'author_id': '5120', 'role': 'Illustrator'}, {'author_id': '24959', 'role': ''}]",9780143039532
44458,US,"[{'author_id': '24956', 'role': ''}, {'author_id': '24957', 'role': 'Introduction'}]",9780141182582
1519,US,"[{'author_id': '990', 'role': ''}, {'author_id': '1005', 'role': 'Translator'}, {'author_id': '573919', 'role': 'Introduction, Notes, Glossary'}]",9780140443332
1518,US,"[{'author_id': '990', 'role': ''}, {'author_id': '371487', 'role': 'Translator'}, {'author_id': '315314', 'role': 'Translator'}]",9780195135923
1515,US,"[{'author_id': '973', 'role': ''}, {'author_id': '176021', 'role': 'Editor, Translator, Introduction'}, {'author_id': '15558077', 'role': 'Editor, Translator, Introduction'}, {'author_id': '192810', 'role': ''}, {'author_id': '143510', 'role': 'Translator, Introduction'}, {'author_id': '59991', 'role': 'Translator'}, {'author_id': '41993', 'role': 'Translator, Introduction'}, {'author_id': '2986564', 'role': 'Translator'}]",9780226307664
1517,US,"[{'author_id': '990', 'role': ''}, {'author_id': '176021', 'role': 'Translator'}, {'author_id': '15558077', 'role': 'Translator'}, {'author_id': '882', 'role': 'Translator'}]",9780226307947
1510,US,"[{'author_id': '973', 'role': ''}, {'author_id': '987', 'role': 'Editor'}]",9780674996007
16330,US,"[{'author_id': '123715', 'role': ''}, {'author_id': '52942', 'role': 'Read by'}, {'author_id': '243950', 'role': 'Read by'}]",9781572704725
16331,US,"[{'author_id': '123715', 'role': ''}]",9781579126254
16336,US,"[{'author_id': '123715', 'role': ''}]",9780573014673
24566,US,"[{'author_id': '13820', 'role': ''}, {'author_id': '11777', 'role': ''}, {'author_id': '13811', 'role': ''}, {'author_id': '13785', 'role': ''}, {'author_id': '209', 'role': ''}, {'author_id': '13819', 'role': ''}, {'author_id': '9445', 'role': 'Contributor'}]",9780312311452
2521,US,"[{'author_id': '1732', 'role': ''}]",9781400083114
2529,US,"[{'author_id': '1285555', 'role': ''}, {'author_id': '8658', 'role': 'Illustrator'}, {'author_id': '24758', 'role': 'Translator'}]",9780156013031
40543,US,"[{'author_id': '22737', 'role': ''}]",9781590595527
38379,US,"[{'author_id': '14465', 'role': ''}, {'author_id': '3865980', 'role': 'Translator'}, {'author_id': '3860772', 'role': 'Translator'}]",9781932234411
18840,US,"[{'author_id': '6765', 'role': ''}]",9780156027786
3900,US,"[{'author_id': '2665', 'role': ''}]",9780792272663
41539,US,"[{'author_id': '23417', 'role': ''}]",9780743296168
41536,US,"[{'author_id': '23417', 'role': ''}]",9780061053665
41537,US,"[{'author_id': '23417', 'role': ''}]",9780743449045
3836,US,"[{'author_id': '4037220', 'role': ''}, {'author_id': '69766', 'role': 'Introduction'}, {'author_id': '492304', 'role': 'Translator, Introduction'}]",9780142437230
3837,US,"[{'author_id': '4037220', 'role': ''}, {'author_id': '297787', 'role': 'Translator'}]",9780451528902
9931,US,"[{'author_id': '6481', 'role': ''}]",9780792274575
9936,US,"[{'author_id': '2778055', 'role': ''}]",9780385280792
17116,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '5744', 'role': 'Translator'}]",9780394700021
17118,US,"[{'author_id': '10413', 'role': 'Adaptor'}, {'author_id': '4915810', 'role': ''}, {'author_id': '6585627', 'role': ''}, {'author_id': '10412', 'role': ''}]",9780822215028
41865,US,"[{'author_id': '941441', 'role': ''}]",9780316015844
35422,US,"[{'author_id': '20017', 'role': ''}, {'author_id': '20018', 'role': ''}]",9780811828031
35426,US,"[{'author_id': '17744', 'role': ''}, {'author_id': '3237581', 'role': 'Illustrator'}]",9780345449023
35425,US,"[{'author_id': '20023', 'role': ''}, {'author_id': '5787', 'role': ''}]",9781593076276
39685,US,"[{'author_id': '2014', 'role': ''}]",9780143037682
1371,US,"[{'author_id': '903', 'role': ''}, {'author_id': '1005', 'role': 'Translator'}, {'author_id': '14660239', 'role': 'translator'}, {'author_id': '280215', 'role': 'Introduction & Notes'}]",9780140275360
1373,US,"[{'author_id': '903', 'role': ''}, {'author_id': '904', 'role': 'Translator'}, {'author_id': '907', 'role': 'Introduction'}]",9780872203525
1375,US,"[{'author_id': '903', 'role': ''}, {'author_id': '1005', 'role': 'Translator'}, {'author_id': '280215', 'role': 'Introduction'}]",9780147712554
1374,US,"[{'author_id': '903', 'role': ''}, {'author_id': '573688', 'role': 'Translator'}, {'author_id': '457706', 'role': 'Introduction by'}]",9780374529055
1377,US,"[{'author_id': '903', 'role': ''}, {'author_id': '107873', 'role': 'Editor, Translator'}]",9780451527370
1376,US,"[{'author_id': '903', 'role': ''}, {'author_id': '880408', 'role': 'Translator'}, {'author_id': '6540105', 'role': 'Translator'}, {'author_id': '959582', 'role': 'Editor'}]",9780140447941
1378,US,"[{'author_id': '903', 'role': ''}, {'author_id': '907', 'role': ''}, {'author_id': '904', 'role': 'Translator'}]",9780872205420
22478,US,"[{'author_id': '12810', 'role': ''}]",9780618057078
22470,US,"[{'author_id': '14417372', 'role': ''}]",9780679731184
22472,US,"[{'author_id': '7994', 'role': ''}]",9780486434148
34637,US,"[{'author_id': '19522', 'role': ''}]",9780312320195
24605,US,"[{'author_id': '13847', 'role': ''}, {'author_id': '65178', 'role': 'Translator'}, {'author_id': '60750', 'role': 'Foreword by'}]",9781843910176
24604,US,"[{'author_id': '13847', 'role': ''}, {'author_id': '19363', 'role': 'Editor'}]",9780486270920
24606,US,"[{'author_id': '13847', 'role': ''}, {'author_id': '10229', 'role': 'Translator'}, {'author_id': '14002590', 'role': 'Introduction'}]",9780486447780
24601,US,"[{'author_id': '13847', 'role': ''}, {'author_id': '3148830', 'role': 'Translator'}]",9780811200073
24603,US,"[{'author_id': '1860', 'role': ''}, {'author_id': '189277', 'role': 'Editor'}, {'author_id': '44593', 'role': 'Translator'}, {'author_id': '3016449', 'role': 'Translator'}, {'author_id': '400477', 'role': 'Translator'}, {'author_id': '225750', 'role': 'Translator'}]",9780674022874
27515,US,"[{'author_id': '15441', 'role': ''}]",9780684852638
27516,US,"[{'author_id': '15441', 'role': ''}, {'author_id': '15446', 'role': ''}]",9780743274029
27511,US,"[{'author_id': '15441', 'role': ''}]",9780743234757
18913,US,"[{'author_id': '2340358', 'role': ''}]",9780262740258
18910,US,"[{'author_id': '2340358', 'role': ''}]",9780262240512
18911,US,"[{'author_id': '2340358', 'role': ''}]",9780262740159
44898,US,"[{'author_id': '25181', 'role': ''}, {'author_id': '716853', 'role': ''}]",9780517566091
44891,US,"[{'author_id': '1377077', 'role': ''}]",9780571219315
5989,US,"[{'author_id': '4058', 'role': ''}, {'author_id': '4081', 'role': ''}, {'author_id': '4061', 'role': ''}, {'author_id': '5630244', 'role': ''}]",9780140442724
5981,US,"[{'author_id': '4052', 'role': ''}, {'author_id': '1984397', 'role': ''}]",9780142302095
5984,US,"[{'author_id': '4057', 'role': ''}, {'author_id': '2968895', 'role': 'Illustrator'}, {'author_id': '3462384', 'role': 'Illustrator'}]",9781416903277
5985,US,"[{'author_id': '2572', 'role': ''}]",9781590171240
16703,US,"[{'author_id': '2715', 'role': ''}]",9780007149827
16702,US,"[{'author_id': '2715', 'role': ''}]",9780786816156
15708,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '224319', 'role': 'Translator'}]",9780141185132
15701,US,"[{'author_id': '34533', 'role': ''}, {'author_id': '848726', 'role': 'Illustrator'}]",9781840460643
15704,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '1978543', 'role': 'Translator'}, {'author_id': '2435', 'role': 'Translator'}]",9781569246665
15705,US,"[{'author_id': '9706', 'role': ''}]",9781411665309
24147,US,"[{'author_id': '1876666', 'role': ''}]",9780141005348
24149,US,"[{'author_id': '13589', 'role': ''}, {'author_id': '198837', 'role': 'Illustrator'}]",9780763628321
37415,US,"[{'author_id': '15151', 'role': ''}]",9780061120060
37417,US,"[{'author_id': '21027', 'role': ''}, {'author_id': '21026', 'role': ''}]",9780310259664
32144,US,"[{'author_id': '28064', 'role': 'Editor'}, {'author_id': '16549', 'role': ''}, {'author_id': '170487', 'role': 'Contribution by'}, {'author_id': '346418', 'role': 'Contribution by'}]",9780786710652
36244,US,"[{'author_id': '7625163', 'role': ''}, {'author_id': '20480', 'role': ''}]",9780553586077
11229,US,"[{'author_id': '7287', 'role': ''}, {'author_id': '331312', 'role': 'Introduction'}]",9780141186160
11226,US,"[{'author_id': '7285', 'role': ''}]",9780451143426
11225,US,"[{'author_id': '7285', 'role': ''}]",9780451137098
11222,US,"[{'author_id': '7286', 'role': ''}, {'author_id': '7285', 'role': ''}, {'author_id': '3899673', 'role': ''}]",9780764586620
5169,US,"[{'author_id': '3511', 'role': ''}]",9780822550006
24136,US,"[{'author_id': '947', 'role': ''}, {'author_id': '15457390', 'role': 'Editor'}, {'author_id': '5673399', 'role': 'Editor'}]",9780521618755
38788,US,"[{'author_id': '21778', 'role': ''}, {'author_id': '982439', 'role': 'Illustrator'}, {'author_id': '790147', 'role': 'Translator'}]",9780292701328
38787,US,"[{'author_id': '21778', 'role': ''}, {'author_id': '30209', 'role': 'Translator'}, {'author_id': '7907', 'role': 'Foreword'}]",9780802133908
38786,US,"[{'author_id': '21778', 'role': 'Photographer'}, {'author_id': '1367127', 'role': ''}, {'author_id': '21838', 'role': ''}, {'author_id': '435470', 'role': ''}, {'author_id': '934357', 'role': ''}, {'author_id': '125877', 'role': ''}, {'author_id': '3866213', 'role': ''}]",9781588340979
28716,US,"[{'author_id': '4178', 'role': ''}]",9780330312561
28715,US,"[{'author_id': '4178', 'role': ''}, {'author_id': '236', 'role': 'Introduction'}]",9780679641049
434,US,"[{'author_id': '296961', 'role': ''}]",9780140097351
435,US,"[{'author_id': '296961', 'role': ''}]",9780940650763
432,US,"[{'author_id': '296961', 'role': ''}]",9780140097313
431,US,"[{'author_id': '296961', 'role': ''}, {'author_id': '5117', 'role': 'Illustrations'}]",9780143039839
37277,US,"[{'author_id': '13421', 'role': ''}]",9781857024692
13397,US,"[{'author_id': '9833874', 'role': 'House Author'}, {'author_id': '3892', 'role': 'Series Creator'}]",9780425212783
13398,US,"[{'author_id': '9833874', 'role': 'House Author'}, {'author_id': '18292', 'role': 'Writing As'}, {'author_id': '3892', 'role': 'Series Creator'}]",9780425204221
32715,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '5858', 'role': ''}]",9780670776054
44539,US,"[{'author_id': '23613', 'role': ''}]",9781555837235
44538,US,"[{'author_id': '23613', 'role': ''}]",9780156032643
44533,US,"[{'author_id': '23613', 'role': ''}]",9781555834531
44535,US,"[{'author_id': '23613', 'role': ''}]",9780151012978
44537,US,"[{'author_id': '23613', 'role': ''}]",9780064407724
29501,US,"[{'author_id': '16593', 'role': ''}]",9780393327656
29500,US,"[{'author_id': '16589', 'role': ''}, {'author_id': '5013822', 'role': ''}]",9781591821571
1242,US,"[{'author_id': '823', 'role': ''}]",9781411677319
35347,US,"[{'author_id': '19954', 'role': ''}]",9780689854590
35348,US,"[{'author_id': '5553015', 'role': ''}]",9780671892678
35349,US,"[{'author_id': '19956', 'role': ''}]",9780451211446
45583,US,"[{'author_id': '6630', 'role': ''}]",9788466318778
45585,US,"[{'author_id': '6630', 'role': ''}]",9788432217289
1437,US,"[{'author_id': '954', 'role': ''}]",9780764586033
1433,US,"[{'author_id': '947', 'role': ''}, {'author_id': '42267', 'role': ''}, {'author_id': '487578', 'role': ''}]",9780140714548
1431,US,"[{'author_id': '566', 'role': ''}, {'author_id': '24758', 'role': 'Translator'}]",9780061124266
1438,US,"[{'author_id': '947', 'role': ''}, {'author_id': '3850226', 'role': 'Editor'}]",9780764585685
1439,US,"[{'author_id': '956', 'role': ''}, {'author_id': '3850227', 'role': ''}]",9780879232153
22339,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '12726', 'role': 'Illustrator'}, {'author_id': '55811', 'role': 'Illustrator'}, {'author_id': '305137', 'role': 'Illustrator'}, {'author_id': '3499618', 'role': 'Introduction'}]",9781563893339
22338,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '10365', 'role': 'Illustrator'}]",9780060587031
22337,US,"[{'author_id': '1221698', 'role': ''}]",9780060732981
38296,US,"[{'author_id': '9121', 'role': ''}]",9780553213294
3805,US,"[{'author_id': '2578', 'role': ''}]",9781841156736
3806,US,"[{'author_id': '2579', 'role': ''}, {'author_id': '11785', 'role': ''}]",9781589971288
3801,US,"[{'author_id': '2572', 'role': ''}]",9780688117221
3803,US,"[{'author_id': '2577', 'role': ''}]",9780330367479
41416,US,"[{'author_id': '23333', 'role': ''}]",9781578569540
20023,US,"[{'author_id': '130', 'role': ''}]",9780751533453
20022,US,"[{'author_id': '130', 'role': ''}]",9780751506464
20025,US,"[{'author_id': '130', 'role': ''}]",9780751506419
20024,US,"[{'author_id': '130', 'role': ''}]",9780751506457
20026,US,"[{'author_id': '130', 'role': ''}]",9780751506488
9815,US,"[{'author_id': '6410', 'role': ''}]",9781400042821
9811,US,"[{'author_id': '155517', 'role': ''}]",9780156260558
9813,US,"[{'author_id': '155517', 'role': ''}]",9780156659758
17238,US,"[{'author_id': '6988', 'role': ''}, {'author_id': '41007', 'role': ''}]",9780743477369
17230,US,"[{'author_id': '578', 'role': ''}, {'author_id': '903', 'role': ''}, {'author_id': '277359', 'role': 'Illustrator'}]",9780786809301
19528,US,"[{'author_id': '5548', 'role': ''}]",9780007203949
1290,US,"[{'author_id': '857', 'role': ''}, {'author_id': '14281', 'role': ''}]",9780735200302
1296,US,"[{'author_id': '861', 'role': ''}]",9780517542026
34558,US,"[{'author_id': '1135463', 'role': ''}, {'author_id': '4608247', 'role': ''}]",9780806525693
24704,US,"[{'author_id': '13926', 'role': ''}, {'author_id': '613580', 'role': 'Illustrator'}]",9780064403870
24703,US,"[{'author_id': '13926', 'role': ''}, {'author_id': '613580', 'role': 'Illustrator'}]",9780064402453
7668,US,"[{'author_id': '5194', 'role': ''}]",9780606298230
7661,US,"[{'author_id': '5194', 'role': ''}]",9780060872984
7665,US,"[{'author_id': '5194', 'role': ''}]",9780060509057
7664,US,"[{'author_id': '5194', 'role': ''}]",9780517101353
32281,US,"[{'author_id': '206398', 'role': ''}, {'author_id': '18161', 'role': ''}]",9780395877432
37986,US,"[{'author_id': '21333', 'role': ''}, {'author_id': '4147', 'role': 'Foreword by'}]",9780310272663
9171,US,"[{'author_id': '221019', 'role': ''}, {'author_id': '452349', 'role': 'Illustrator'}, {'author_id': '221019', 'role': ''}]",9780803729780
6334,US,"[{'author_id': '4280', 'role': ''}]",9781400078776
6335,US,"[{'author_id': '4280', 'role': ''}]",9780676977110
6332,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",9780142302279
6339,US,"[{'author_id': '4280', 'role': ''}, {'author_id': '474459', 'role': 'Narrator'}]",9781415916292
27432,US,"[{'author_id': '15387', 'role': 'Editor'}]",9780385423397
27438,US,"[{'author_id': '61231', 'role': ''}, {'author_id': '43771', 'role': ''}, {'author_id': '12762', 'role': ''}, {'author_id': '4953553', 'role': ''}]",9780756605926
16992,US,"[{'author_id': '5363', 'role': ''}, {'author_id': '13265', 'role': 'Illustrator'}, {'author_id': '7154717', 'role': 'Introduction'}]",9781563893308
18877,US,"[{'author_id': '8587', 'role': ''}]",9781585677283
18879,US,"[{'author_id': '8732', 'role': ''}]",9780345456311
18878,US,"[{'author_id': '8732', 'role': ''}]",9780345456328
5883,US,"[{'author_id': '4008', 'role': ''}, {'author_id': '3510823', 'role': 'Illustrator'}]",9781423100201
5882,US,"[{'author_id': '4008', 'role': ''}, {'author_id': '369374', 'role': 'Illustrator'}, {'author_id': '3510823', 'role': 'Illustrations'}]",9781423100614
5880,US,"[{'author_id': '4007', 'role': ''}]",9780552997775
5886,US,"[{'author_id': '4008', 'role': ''}, {'author_id': '369374', 'role': 'Illustrator'}]",9781423100188
5885,US,"[{'author_id': '4008', 'role': ''}, {'author_id': '369374', 'role': 'Illustrator'}]",9781423100195
16604,US,"[{'author_id': '9876', 'role': ''}, {'author_id': '2783788', 'role': 'Editor'}, {'author_id': '301746', 'role': 'Introduction'}]",9780451527929
16601,US,"[{'author_id': '10116', 'role': ''}, {'author_id': '4743', 'role': 'Illustrator'}]",9781595821072
25099,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '554069', 'role': 'Illustrator'}, {'author_id': '12726', 'role': 'Illustrator'}, {'author_id': '10224', 'role': 'Illustrator'}, {'author_id': '7271', 'role': 'Illustrator'}, {'author_id': '52930', 'role': 'Illustrator'}, {'author_id': '321799', 'role': 'Letterer'}, {'author_id': '10366', 'role': 'Introduction'}]",9781563892257
37539,US,"[{'author_id': '21098', 'role': ''}]",9780192803467
37538,US,"[{'author_id': '8069', 'role': ''}]",9780440169123
37536,US,"[{'author_id': '10890', 'role': ''}]",9781400031184
37534,US,"[{'author_id': '2972318', 'role': ''}, {'author_id': '679820', 'role': 'Translator'}]",9780809015566
37530,US,"[{'author_id': '20842', 'role': ''}, {'author_id': '2950608', 'role': 'Translator'}]",9780872861909
12535,US,"[{'author_id': '7113', 'role': ''}]",9781594481574
31871,US,"[{'author_id': '1015', 'role': 'Editor'}, {'author_id': '17925', 'role': ''}]",9780226777108
31876,US,"[{'author_id': '6188', 'role': ''}, {'author_id': '3334982', 'role': 'Translator'}, {'author_id': '14185', 'role': 'Introduction'}]",9780803272712
31878,US,"[{'author_id': '17870', 'role': ''}]",9780812694093
9060,US,"[{'author_id': '5908', 'role': ''}]",9780226348186
5148,US,"[{'author_id': '3496', 'role': ''}]",9780743253970
5144,US,"[{'author_id': '3492', 'role': ''}]",9780826453273
45472,US,"[{'author_id': '1754568', 'role': 'Musician'}, {'author_id': '248183', 'role': 'Musician'}, {'author_id': '913833', 'role': 'Musician'}, {'author_id': '2014', 'role': 'Narrator'}, {'author_id': '511598', 'role': 'Musician'}, {'author_id': '8149', 'role': 'Narrator'}, {'author_id': '470228', 'role': 'Musician'}, {'author_id': '28525', 'role': ''}, {'author_id': '186673', 'role': 'Narrator'}, {'author_id': '1333909', 'role': 'Narrator'}, {'author_id': '2751508', 'role': 'Musician'}]",9780739336502
26579,US,"[{'author_id': '5369', 'role': ''}]",9780595092086
26575,US,"[{'author_id': '5369', 'role': ''}]",9780595092147
26576,US,"[{'author_id': '5369', 'role': ''}, {'author_id': '869', 'role': 'Prologue by'}]",9780786931965
26571,US,"[{'author_id': '8924', 'role': ''}]",9780141310695
11389,US,"[{'author_id': '7330', 'role': ''}, {'author_id': '12584', 'role': 'Afterword'}]",9780451526915
28436,US,"[{'author_id': '15990', 'role': ''}]",9780195174472
19619,US,"[{'author_id': '7547869', 'role': ''}, {'author_id': '3858386', 'role': 'Editor'}]",9780783554570
32186,US,"[{'author_id': '12948', 'role': ''}]",9781591164593
40951,US,"[{'author_id': '23037', 'role': ''}, {'author_id': '1254569', 'role': ''}]",9780824708245
28252,US,"[{'author_id': '15890', 'role': ''}]",9780732270957
28251,US,"[{'author_id': '15890', 'role': ''}]",9781841493152
28257,US,"[{'author_id': '968', 'role': ''}]",9780472766000
28254,US,"[{'author_id': '968', 'role': ''}]",9780202010991
28259,US,"[{'author_id': '968', 'role': ''}]",9780472027217
8614,US,"[{'author_id': '5587', 'role': ''}, {'author_id': '5586', 'role': ''}]",9780778801467
32636,US,"[{'author_id': '10366', 'role': ''}]",9780060596385
32639,US,"[{'author_id': '10366', 'role': ''}]",9780006482642
2283,US,"[{'author_id': '1559', 'role': ''}]",9780345478207
13365,US,"[{'author_id': '8355', 'role': ''}]",9780373771370
34641,US,"[{'author_id': '19526', 'role': ''}]",9780812564754
45486,US,"[{'author_id': '3618', 'role': ''}]",9780375847226
45487,US,"[{'author_id': '3618', 'role': ''}]",9788440699473
45485,US,"[{'author_id': '3618', 'role': ''}]",9780807210475
40146,US,"[{'author_id': '22537', 'role': ''}]",9780070183179
18824,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '69892', 'role': 'Translator'}, {'author_id': '11328', 'role': 'Introduction'}]",9785170211579
23925,US,"[{'author_id': '4624490', 'role': ''}, {'author_id': '13458', 'role': 'Editor'}, {'author_id': '246762', 'role': 'Editor'}]",9780440322276
23926,US,"[{'author_id': '4624490', 'role': ''}]",9780517082454
23920,US,"[{'author_id': '4624490', 'role': ''}]",9780785814535
23922,US,"[{'author_id': '4624490', 'role': ''}, {'author_id': '367485', 'role': 'Read by'}, {'author_id': '13458', 'role': 'Read by'}]",9780694524198
23929,US,"[{'author_id': '1742', 'role': ''}, {'author_id': '13460', 'role': 'Editor'}]",9780140234442
41371,US,"[{'author_id': '23294', 'role': ''}]",9780060593636
41379,US,"[{'author_id': '23301', 'role': ''}]",9780060929596
31555,US,"[{'author_id': '17674', 'role': ''}, {'author_id': '15460', 'role': ''}, {'author_id': '843200', 'role': 'Foreword'}]",9780688172176
8073,US,"[{'author_id': '5336', 'role': ''}, {'author_id': '78790', 'role': 'Illustrator'}]",9780689707490
16063,US,"[{'author_id': '9915', 'role': ''}]",9780749933630
17315,US,"[{'author_id': '10517', 'role': ''}]",9781416520863
17316,US,"[{'author_id': '10518', 'role': ''}]",9780671697983
17319,US,"[{'author_id': '10521', 'role': ''}]",9780451207647
21191,US,"[{'author_id': '9059', 'role': ''}]",9780553494808
32099,US,"[{'author_id': '1339', 'role': ''}]",9781400033171
32097,US,"[{'author_id': '1339', 'role': ''}]",9780385721875
32096,US,"[{'author_id': '1339', 'role': ''}]",9780449910832
32094,US,"[{'author_id': '18066', 'role': 'Editor'}]",9780231121910
44030,US,"[{'author_id': '519', 'role': ''}]",9780714846378
44039,US,"[{'author_id': '24759', 'role': ''}, {'author_id': '24758', 'role': 'Translator'}]",9780811215923
45220,US,"[{'author_id': '14929824', 'role': ''}, {'author_id': '25366', 'role': ''}]",9780451160317
43061,US,"[{'author_id': '8979', 'role': ''}]",9780061030659
24406,US,"[{'author_id': '438', 'role': ''}]",9781557280244
24403,US,"[{'author_id': '438', 'role': ''}]",9780375755200
15047,US,"[{'author_id': '9399', 'role': ''}]",9780802135223
15046,US,"[{'author_id': '9399', 'role': ''}]",9781841957180
15045,US,"[{'author_id': '9399', 'role': ''}]",9781582349190
15044,US,"[{'author_id': '9399', 'role': ''}]",9780679762706
15049,US,"[{'author_id': '9399', 'role': ''}]",9780375702365
15048,US,"[{'author_id': '9399', 'role': ''}]",9780679768203
35975,US,"[{'author_id': '5246', 'role': ''}, {'author_id': '2354563', 'role': 'Narrator'}]",9781597770767
14691,US,"[{'author_id': '9172', 'role': ''}, {'author_id': '7780181', 'role': 'Introduction'}, {'author_id': '4947', 'role': 'Introduction'}]",9781587150791
14693,US,"[{'author_id': '9172', 'role': ''}, {'author_id': '14381830', 'role': 'Illustrator'}]",9780486442174
6173,US,"[{'author_id': '4187', 'role': ''}]",9780140296617
12335,US,"[{'author_id': '7814', 'role': ''}]",9780375760815
